TARGETS	PREDICTIONS
नेहमीपेक्षा	निमिप्पक्ष
नोकर	नाकर
नोकर	नोकर
नोबेल	नोबल
नोबेल	नोबेल
नोबेल	नोबेला
नोव्हेंबर	नोवेंबर
नोव्हेंबरच्या	नोवेंबरीच्या
नोव्हेंबरच्या	नोवेहांबर्या
नोव्हेंबरला	नोवेंबर्ल
नोव्हेंबरला	नोवेहाराबाल
न्या	नाय
न्या	न्या
न्यूटनचा	नेवतूंचा
न्यूटनचे	नेवतांचे
न्यूटनच्या	नेवतांच्या
पंडितजी	पांतीपी
पंडितजी	पांदीदी
पक्षाघात	पक्षात
पक्षाघाताचा	पक्षाताचा
पगडी	पाडी
पगडी	पाडी
पगडी	पागी
पचायला	पाचला
पचायला	पाचला
पटकन	पटकान
पटकन	पटकान
पट्टेरी	पत्तीरी
पट्टेरी	पत्तीरी
पडणाऱ्या	पडणार्या
पडणाऱ्या	पाणण्या
पडत	पात
पडताळून	पाडाळून
पडताळून	पदलातून
पत्रिकेत	पात्रिक
पत्रिकेतील	पात्रीकील
पथ्यकर	पाठ्यकर
पथ्यकर	पात्यार
पदके	पडके
पदभार	पादार
पदभार	पादार
पद्धतींची	पद्ताींची
पद्धतींची	पद्तांची
पद्धतींची	पद्तींची
पद्धतीकडे	पादतातेका
पद्धतीकडे	पादताकेद
पद्धतीकडे	पाद्तीकेद
पद्धतीचा	पद्तीचा
पद्धतीचा	पद्तीचा
पद्धतीचा	पद्तीचा
पद्धतीची	पद्तीती
पद्धतीची	पद्तीची
पद्धतीची	पद्तीची
पद्धतीतील	पद्तातील
पद्धतीतील	पद्तीतील
पद्धतीतील	पाद्तीत
पद्धतीपेक्षा	पद्दपित्षे
पद्धतीपेक्षा	पद्दपित्ष
